title,price,brand,category,subcategory,imageurls,size,description,id,product_url
Bistre Brown and Cab Sav Maroon Super Soft Premium Cotton Thigh Length Dress,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WD037_1.jpg?v=1700644403&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_2_f01fb5a6-4b2e-4e13-8563-1c575eab9f76.jpg?v=1700644403&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_2.jpg?v=1691560581&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_4.jpg?v=1691560581&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_5.jpg?v=1691560581&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_6.jpg?v=1691560581&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_7.jpg?v=1691560581&width=1000, https://frenchcrown.in/cdn/shop/files/WD037_8.jpg?v=1691560579&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This exquisite piece is a stylish and comfortable option for any casual occasion. It is made from high-quality, super soft premium cotton fabric, which feels great against the skin and provides exceptional comfort. The wave-like pattern and the combination of Bistre Brown and Cab Sav Maroon colors create a unique and eye-catching design. With a thigh-length cut, it is perfect for warmer weather or dressing up for a night out. It's high-quality materials and unique color combination make it a standout option that is both comfortable and fashionable. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",559030186,https://frenchcrown.in/products/bistre-brown-and-cab-sav-maroon-super-soft-premium-cotton-thigh-length-dress-b
Blossom Pink Rose Printed Premium Cotton Jumpsuit,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WD007_1.jpg?v=1700644668&width=1000, https://frenchcrown.in/cdn/shop/files/WD007_2_becec2ca-0a59-42a6-b6dd-8502ecc5bd90.jpg?v=1700644668&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_2.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_4.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_5.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_6.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_7.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_8.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_9.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_10.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_11.jpg?v=1691675885&width=1000, https://frenchcrown.in/cdn/shop/products/WD007_12.jpg?v=1691675884&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This one-piece garment from French Crown can for sure upgrade your clubbing wardrobe. It is a fashionable and versatile item that can be dressed up or down depending on the occasion.  This jumpsuit with a front opening and functional bow can be paired with heels for a night out or sandals for a more casual look. The jumpsuit creates a sleek and streamlined silhouette, making it a popular choice among women who want to look stylish without putting in too much effort. The rose print adds a pop of colour and femininity to the outfit, making it a perfect choice for spring and summer events. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",827615281,https://frenchcrown.in/products/blossom-pink-rose-printed-premium-cotton-jumpsuit-a
Bordeaux Maroon Ankle Length Premium Cotton Palazzo,4395,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOP012_8.jpg?v=1755782849&width=1000, https://frenchcrown.in/cdn/shop/files/WOP012_2.jpg?v=1755782849&width=1000, https://frenchcrown.in/cdn/shop/files/WOP012_9.jpg?v=1700645176&width=1000, https://frenchcrown.in/cdn/shop/files/WOP012_10.jpg?v=1700645176&width=1000, https://frenchcrown.in/cdn/shop/files/WOP012_11.jpg?v=1700645174&width=1000","XS / 24, S / 26, M / 28, L / 30, XL / 32, XXL / 34, 3XL / 36","Bordeaux Maroon Ankle-Length Premium Cotton Palazzo - Your perfect blend of style and comfort for any occasion. Elevate your fashion game with these versatile Palazzo. The rich Bordeaux maroon shade adds an air of sophistication to your look. Go wherever you want with confidence – these Palazzo will ensure your comfort and style are always taken care of. Care Instructions: Hand Wash or Machine Wash in cold water Fit Type: Track Featuring an elasticated waistband and flared wide legged hemline, these palazzos are perfect to team with your Western or Traditional attires. Crafted in finest cotton, cut into comfortable fit, this pair will assure you spend a blissful day wearing it. No itchy tags on the back or sides. Kindly Adhere to Buy That Trendz Size chart for the perfect fit; Fit These Palazzos can be matched with a Kurti for Ethnic look or Else Tee or Top for a Fusion / Indo-Western look Disclaimer: Actual Colour May Vary Slightly from the Picture Due to Lighting Effects & Different Screen Display Setting.",323571435,https://frenchcrown.in/products/bordeaux-maroon-ankle-length-premium-cotton-palazzo-b
Bordeaux Maroon Premium Cotton Palazzo,4395,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOP011_9.jpg?v=1755782982&width=1000, https://frenchcrown.in/cdn/shop/files/WOP011_2.jpg?v=1755782982&width=1000, https://frenchcrown.in/cdn/shop/files/WOP011_10.jpg?v=1755782982&width=1000, https://frenchcrown.in/cdn/shop/files/WOP011_11.jpg?v=1700645172&width=1000, https://frenchcrown.in/cdn/shop/files/WOP011_12.jpg?v=1700645171&width=1000","XS / 24, S / 26, M / 28, L / 30, XL / 32, XXL / 34, 3XL / 36","Bordeaux Maroon Premium Cotton Palazzo - your gateway to effortless elegance! These Palazzo feature elasticated bottoms for top-notch comfort. Embrace style and ease in one, making them a wardrobe essential. The enchanting Bordeaux Maroon hue adds a touch of sophistication to your look. Go wherever you want with confidence – these Palazzo will ensure your comfort and style are always taken care of. Care Instructions: Hand Wash or Machine Wash in cold water Fit Type: Jooger Featuring an elasticated waistband and flared wide legged hemline, these palazzos are perfect to team with your Western or Traditional attires. Crafted in finest cotton, cut into comfortable fit, this pair will assure you spend a blissful day wearing it. No itchy tags on the back or sides. Kindly Adhere to Buy That Trendz Size chart for the perfect fit; Fit These Palazzos can be matched with a Kurti for Ethnic look or Else Tee or Top for a Fusion / Indo-Western look Disclaimer: Actual Colour May Vary Slightly from the Picture Due to Lighting Effects & Different Screen Display Setting.",712073599,https://frenchcrown.in/products/bordeaux-maroon-premium-cotton-palazzo-b
Brandy Rose Pink Viscose Crop Top,1695,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WTP022_1.jpg?v=1700644937&width=1000, https://frenchcrown.in/cdn/shop/files/WTP022_2_079dd314-f39d-4ba8-9ee3-4a72ee93d371.jpg?v=1700644937&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_2.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_4.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_5.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_6.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_7.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_8.jpg?v=1691558221&width=1000, https://frenchcrown.in/cdn/shop/products/WTP022_9.jpg?v=1691558219&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Make your evening more special by donning this stylish crop top from French Crown. It is made of viscose material, which is known for its soft and flowing qualities, and features a sleeveless design with a solid pink pattern. Wear it with denim shorts and sneakers and you are all set to take on the world. Our materials are a group of materials that can range from recycled or organic. Material Type : Viscose; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",144939629,https://frenchcrown.in/products/brandy-rose-pink-viscose-crop-top-a
Bright White and Black Checkered Premium Cotton Crop Top,1295,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WTP011_1.jpg?v=1700644986&width=1000, https://frenchcrown.in/cdn/shop/files/WTP011_2_a22fecd7-d80c-438f-9d18-8960357b8d92.jpg?v=1700644986&width=1000, https://frenchcrown.in/cdn/shop/products/WTP011_2.jpg?v=1691556724&width=1000, https://frenchcrown.in/cdn/shop/products/WTP011_4.jpg?v=1691556724&width=1000, https://frenchcrown.in/cdn/shop/products/WTP011_5.jpg?v=1691556724&width=1000, https://frenchcrown.in/cdn/shop/products/WTP011_6.jpg?v=1691556724&width=1000, https://frenchcrown.in/cdn/shop/products/WTP011_7.jpg?v=1691556724&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This Bright White and Black Premium Cotton Crop Top is the perfect addition to your summer wardrobe. Made from high-quality cotton, this crop top promises ultimate comfort and breathability. The rich white and black colour adds a touch of sophistication, making it suitable for a range of occasions. Whether dressed up with a stylish jacket for a night out or paired with shorts for a casual daytime look, this sleeveless crop top will keep you looking stylish and feeling confident. So why wait? Get your hands on this amazing Crop Top today! Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",852884009,https://frenchcrown.in/products/bright-white-and-black-checkered-premium-cotton-crop-top-a
Bright White and Cerulean Blue Marble Printed Premium Cotton Designer Shirt,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_1.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_2.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_4.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_5.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_6.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_7.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_8.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_9.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_10.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_11.jpg?v=1702464075&width=1000, https://frenchcrown.in/cdn/shop/files/WS093-CC-SS-WP049_13.jpg?v=1702464075&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Get ready to dazzle at parties with our Bright White and Cerulean Blue Marble Printed Premium Cotton Designer Shirt. This shirt's asymmetrical design and Cuban collar create a unique style statement, making it perfect for stepping into the limelight at your next party. Whether you're attending a lively get-together or dancing at a nightclub, this Designer Shirt guarantees you make a stylish and artistic statement. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",942218862,https://frenchcrown.in/products/bright-white-and-cerulean-blue-marble-printed-premium-cotton-designer-shirt-c
Bright White and Minsk Blue Polka Dots Premium Cotton Crop Shirt,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS111-WP077_2.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_3.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_4.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_5.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_6.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_7.jpg?v=1702472447&width=1000, https://frenchcrown.in/cdn/shop/files/WS111-WP077_8.jpg?v=1702472447&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Embrace a playful and youthful vibe with our Bright White and Minsk Blue Polka Dotted Premium Cotton Crop Shirt. This shirt is a chic and breezy addition to your wardrobe. The polka-dotted pattern adds a dash of whimsy to your outfit, making it look cool and fashionable. It is ideal for relaxed outings and fun gatherings. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",650781147,https://frenchcrown.in/products/bright-white-and-minsk-blue-polka-dotted-premium-cotton-crop-shirt-c
Bright White and Muesli Brown Abstract Printed Premium Tencel Tie Up Style Crop Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS128-WP_7.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_3.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_2.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_4.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_5.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_6.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_8.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_9.jpg?v=1702465978&width=1000, https://frenchcrown.in/cdn/shop/files/WS128-WP_11.jpg?v=1702465978&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Discover the perfect blend of style and comfort with our ""Bright White and Muesli Brown Abstract Printed Premium Tencel Tie Up Style Crop Shirt."" This chic shirt features an abstract print in Bright White base, designed in a trendy tie-up style. Enjoy the best of fashion and ease in this versatile addition to your wardrobe. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates.",853660769,https://frenchcrown.in/products/bright-white-and-muesli-brown-abstract-printed-premium-tencel-tie-up-style-crop-shirt-c
Bright White and Scarlet Red Multicolour Floral Printed Premium Tencel Shirt,2995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_5.jpg?v=1762755146&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_3.jpg?v=1762755146&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_4.jpg?v=1762755146&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_2.jpg?v=1762755146&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_6.jpg?v=1701698882&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_7.jpg?v=1701698882&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_8.jpg?v=1701698884&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_9.jpg?v=1701698884&width=1000, https://frenchcrown.in/cdn/shop/files/WS147-CC-WP19_11.jpg?v=1701698885&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Introducing our ""Bright White and Scarlet Red Multicolour Floral Printed Premium Tencel Shirt"" - a delightful fusion of style and vibrancy. This shirt features a stunning floral print in Bright White and Scarlet Red multicolour design. Crafted from premium Tencel fabric, this shirt offers a luxuriously soft and breathable feel, ensuring you stay comfortable and stylish throughout the day. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates.",589952316,https://frenchcrown.in/products/bright-white-and-scarlet-red-multicolour-floral-printed-premium-tencel-shirt-c
Bright White Octopus Hand Painted Premium Cotton Designer Shirt,2995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS131-ART_6.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_3.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_2.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_4.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_5.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_7.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_8.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_9.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_10.jpg?v=1702466372&width=1000, https://frenchcrown.in/cdn/shop/files/WS131-ART_12.jpg?v=1702466372&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","The ""Bright White Octopus Hand Painted Premium Cotton Designer Shirt"" is a true work of art. Hand-painted octopus on the collar creates a unique and visually stunning fashion piece. Ideal for those who appreciate exceptional design and individuality in their wardrobe. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",235790778,https://frenchcrown.in/products/bright-white-octopus-hand-painted-premium-cotton-designer-shirt-c
Bright White Pinstriped Super Soft Premium Cotton Off-shoulder Dress,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WD043_1.jpg?v=1700645618&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_2_cceebc41-6b3d-4efb-a97e-69ce0c142912.jpg?v=1700645618&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_2.jpg?v=1691561245&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_4.jpg?v=1691561245&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_5.jpg?v=1691561245&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_6.jpg?v=1691561245&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_7.jpg?v=1691561245&width=1000, https://frenchcrown.in/cdn/shop/files/WD043_8.jpg?v=1691561235&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Show off your feminine charm and impeccable fashion sense with this stunning off-shoulder dress - perfect for any girls' day out! Made from premium cotton fabric, this dress is not only soft and breathable but also ensures all-day comfort. The thigh-length cut strikes the perfect balance between chic and playful, making it the perfect choice for any girl who loves to look stylish without sacrificing comfort. Whether you're heading out for a day with your BFFs, a romantic date night, or a special occasion, this dress is sure to turn heads and make you feel confident and beautiful. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",660851015,https://frenchcrown.in/products/bright-white-pinstriped-super-soft-premium-cotton-off-shoulder-dress-b
Bright White Luxurious Linen Women's Blazer,7395,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_7.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/files/WBL006-SB_WHITELINEN_2_0733f216-aef6-49b9-ad06-05eba34496e4.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_9.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_8.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_1.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_2.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_4.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_5.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_6.jpg?v=1762753409&width=1000, https://frenchcrown.in/cdn/shop/products/WBL006-SB_WHITELINEN_10.jpg?v=1735908991&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Reinvent your formal look and get your layering on point with this solid white, perfectly breathable women's blazer from French Crown. This chic outfit will surely be a noteworthy addition to your wardrobe, featuring a notched lapel collar, single-breasted closure, and long sleeves. In addition to being constructed from Imported Superior Fabrics, French crown Blazers are built with top quality components and thoughtful construction. Linen-Cotton Blend : it’s really tough and abrasion-resistant light weight fabric. Linen is your summer wardrobe MVP. Premium linen with the Great natural ease and style, wash and wear 2-ply durability, goes with everything. Features Semi Padded shoulder for a formal silhouette 2-button, Single-breasted closure Notch lapel Flap pockets Boat-shaped breast pocket Half-canvas construction Pattern: solid Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium to Heavy weight fabric. Made for all climates.",175566169,https://frenchcrown.in/products/bright-white-premium-linen-womens-blazer-a
Bright White Printed Premium Cotton Jumpsuit,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WD012_1.jpg?v=1700645687&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_2.jpg?v=1700645687&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_4.jpg?v=1679379823&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_5.jpg?v=1679379824&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_6.jpg?v=1679379824&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_7.jpg?v=1679379823&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_8.jpg?v=1679379824&width=1000, https://frenchcrown.in/cdn/shop/products/WD012_9.jpg?v=1679379824&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This one-piece garment from French Crown can for sure upgrade your clubbing wardrobe. It is a fashionable and versatile item that can be dressed up or down depending on the occasion.  This jumpsuit with a front opening and functional bow can be paired with heels for a night out or sandals for a more casual look. The jumpsuit creates a sleek and streamlined silhouette, making it a popular choice among women who want to look stylish without putting in too much effort. The rose print adds a pop of colour and femininity to the outfit, making it a perfect choice for spring and summer events. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",145382719,https://frenchcrown.in/products/bright-white-printed-premium-cotton-jumpsuit-a
