title,price,story_description,category,sub_category,image_urls,size_title,size,description,id
Tolopea Purple Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Go for this dapper slight sheen shirt with a traditional spread collar, and full sleeves from
French Crown featuring a regular fit to get a stylish yet comfortable outfit. To look your best,
team this shirt with a pair of formal trousers and monk shoes.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8691-BLK_4_360x.jpg?v=1689770176, https://frenchcrown.in/cdn/shop/products/8691-BLK_4_800x.jpg?v=1689770176, https://frenchcrown.in/cdn/shop/products/8691-BLK_2_800x.jpg?v=1689770176, https://frenchcrown.in/cdn/shop/products/8691-BLK_1_800x.jpg?v=1689770176, https://frenchcrown.in/cdn/shop/products/8691-BLK_5_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/8691-BLK_6_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/8691-BLK_7_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/8691-BLK_3_479fac2d-3b6c-4cc7-b7dc-d4dadd8293e9_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/8691-BLK_4_a057f2b6-a802-4af9-a118-58a8cf837e87_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/8691-BLK_8_800x.jpg?v=1685352913, https://frenchcrown.in/cdn/shop/products/ShirtCorel_8c664a6f-0c56-492b-98d9-be42e42b33f1_800x.jpg?v=1685352913",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Go for this dapper slight sheen shirt with a traditional spread collar, and full sleeves from French
Crown featuring a regular fit to get a stylish yet comfortable outfit. To look your best, team this
shirt with a pair of formal trousers and monk shoes.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689770176
Geyser Green Subtle Sheen Cat Embroidered Super Soft Premium Cotton Designer Shirt,"2,997"," Story This amazing piece from French Crown is a one-of-a-kind garment that combines classic styling
with a playful twist. The warm green color of the shirt is accented by a cat embroidered design
above the pocket that adds a touch of whimsy and personality to the shirt. The subtle sheen of the
fabric catches the light and adds a touch of elegance to the shirt, making it suitable for more
semi-formal or casual events.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/9031-E035_1_360x.jpg?v=1676724655, https://frenchcrown.in/cdn/shop/products/9031-E035_1_800x.jpg?v=1676724655, https://frenchcrown.in/cdn/shop/products/9031-E035_2_800x.jpg?v=1676724654, https://frenchcrown.in/cdn/shop/products/9031-E035_4_800x.jpg?v=1676724653, https://frenchcrown.in/cdn/shop/products/9031-E035_5_800x.jpg?v=1676724654, https://frenchcrown.in/cdn/shop/products/9031-E035_6_800x.jpg?v=1676724655, https://frenchcrown.in/cdn/shop/products/9031-E035_7_800x.jpg?v=1676724655, https://frenchcrown.in/cdn/shop/products/9031-E035_8_800x.jpg?v=1676724653, https://frenchcrown.in/cdn/shop/products/9031-E035_9_800x.jpg?v=1676724654, https://frenchcrown.in/cdn/shop/products/9031-E035_11_800x.jpg?v=1676724653",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"This amazing piece from French Crown is a one-of-a-kind garment that combines classic styling with a
playful twist. The warm green color of the shirt is accented by a cat embroidered design above the
pocket that adds a touch of whimsy and personality to the shirt. The subtle sheen of the fabric
catches the light and adds a touch of elegance to the shirt, making it suitable for more semi-formal
or casual events.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1676724655
Turquoise Sky Blue Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Create a style merged with comfort and elegance as you don this solid blue shirt from French
Crown. Tailored using slight sheen fabric with cotton blend material, it features a regular spread
collar and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and matching
trousers to complete the look.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8837-BLK_4_360x.jpg?v=1689769688, https://frenchcrown.in/cdn/shop/products/8837-BLK_4_800x.jpg?v=1689769688, https://frenchcrown.in/cdn/shop/products/8837-BLK_2_800x.jpg?v=1689769688, https://frenchcrown.in/cdn/shop/products/8837-BLK_1_800x.jpg?v=1689769688, https://frenchcrown.in/cdn/shop/products/8837-BLK_5_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/8837-BLK_6_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/8837-BLK_7_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/8837_1_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/8837_2_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/8837-BLK_8_800x.jpg?v=1685354025, https://frenchcrown.in/cdn/shop/products/ShirtCorel_56269ef2-67b9-47d9-92c4-461c7d35be49_800x.jpg?v=1685354025",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Create a style merged with comfort and elegance as you don this solid  blue shirt from French Crown.
Tailored using slight sheen fabric with cotton blend material, it features a regular spread collar
and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and matching
trousers to complete the look.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689769688
Jade Black Subtle Sheen Snake Pleated Super Soft Premium Cotton Tuxedo Shirt,"2,797"," Story Create a style merged with comfort and elegance as you don this snake pleated shirt from
French Crown. Tailored using slight sheen fabric with cotton blend material, it features a regular
spread collar and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and
matching trousers to complete the look.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_4_360x.jpg?v=1674918452, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_4_800x.jpg?v=1674918452, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_2_800x.jpg?v=1674918452, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_1_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_5_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_6_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_7_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840_1_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840_2_800x.jpg?v=1685354067, https://frenchcrown.in/cdn/shop/products/8840-TXD-BLK_8_800x.jpg?v=1685354067",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Create a style merged with comfort and elegance as you don this snake pleated shirt from French
Crown. Tailored using slight sheen fabric with cotton blend material, it features a regular spread
collar and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and matching
trousers to complete the look.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1674918452
Timberwolf Green with Black Patch Subtle Sheen Pocket Chameleon Embroidered  Super Soft Premium Cotton Shirt,"2,997"," Story Magnify your wardrobe with this chameleon-embroidered shirt from French Crown. Tailored to
sartorial perfection from slight sheen fabric blended with premium cotton, this piece assures a soft
and soothing touch against the skin. The regular spread collar and black patch pocket with chameleon
embroidery add to its appeal. This piece will for sure fetch you compliments from all.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8438-E005_1_360x.jpg?v=1674219775, https://frenchcrown.in/cdn/shop/products/8438-E005_1_800x.jpg?v=1674219775, https://frenchcrown.in/cdn/shop/products/8438-E005_2_800x.jpg?v=1674219769, https://frenchcrown.in/cdn/shop/products/8438-E005_4_800x.jpg?v=1674219768, https://frenchcrown.in/cdn/shop/products/8438-E005_5_800x.jpg?v=1674219776, https://frenchcrown.in/cdn/shop/products/8438-E005_6_800x.jpg?v=1674219773, https://frenchcrown.in/cdn/shop/products/8438-E005_7_800x.jpg?v=1674219770, https://frenchcrown.in/cdn/shop/products/8438-E005_8_800x.jpg?v=1674219770, https://frenchcrown.in/cdn/shop/products/8438-E005_9_800x.jpg?v=1674219768, https://frenchcrown.in/cdn/shop/products/8438-E005_12_800x.jpg?v=1674219774, https://frenchcrown.in/cdn/shop/products/8438-E005_13_800x.jpg?v=1674219769",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Magnify your wardrobe with this chameleon-embroidered shirt from French Crown. Tailored to sartorial
perfection from slight sheen fabric blended with premium cotton, this piece assures a soft and
soothing touch against the skin. The regular spread collar and black patch pocket with chameleon
embroidery add to its appeal. This piece will for sure fetch you compliments from all.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1674219775
Fantasy Cream Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Some shirts are made to make the wearer look more stylish. This slight sheen shirt blended
with premium cotton is a perfect example of it. Style it with matching trousers and monk shoes for
an amazing appearance. You can also opt for layering options.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8835-BLK_3_360x.jpg?v=1689770351, https://frenchcrown.in/cdn/shop/files/8835-BLK_3_800x.jpg?v=1689770351, https://frenchcrown.in/cdn/shop/products/8835-BLK_2_800x.jpg?v=1689770351, https://frenchcrown.in/cdn/shop/products/8835-BLK_1_800x.jpg?v=1689770351, https://frenchcrown.in/cdn/shop/products/8835-BLK_5_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/8835-BLK_6_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/8835-BLK_7_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/8835_1_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/8835_2_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/8835-BLK_8_800x.jpg?v=1685353997, https://frenchcrown.in/cdn/shop/products/ShirtCorel_3a535134-f538-4b2b-a13e-473c4c79992e_800x.jpg?v=1685353997",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Some shirts are made to make the wearer look more stylish. This slight sheen shirt blended with
premium cotton is a perfect example of it. Style it with matching trousers and monk shoes for an
amazing appearance. You can also opt for layering options.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689770351
Sherpa Blue Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Want to leave a lasting impression wherever you go? This shirt will be your best bet! With
soft fabric and smooth sheen, this will make sure you flaunt your best self. You can style it with
basic jeans for any casual event or a grey suit for your official events.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8679-BLK_4_360x.jpg?v=1689770837, https://frenchcrown.in/cdn/shop/products/8679-BLK_4_800x.jpg?v=1689770837, https://frenchcrown.in/cdn/shop/products/8679-BLK_2_800x.jpg?v=1689770837, https://frenchcrown.in/cdn/shop/products/8679-BLK_1_800x.jpg?v=1689770837, https://frenchcrown.in/cdn/shop/products/8679-BLK_5_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/8679-BLK_6_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/8679-BLK_7_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/8679-BLK_2_93b32487-7fe0-459f-ba4d-28195b443016_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/8679-BLK_3_d9edd1c4-1439-487f-8eb0-edf5e6e67476_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/8679-BLK_8_800x.jpg?v=1685352704, https://frenchcrown.in/cdn/shop/products/ShirtCorel_f17d5aa0-48a1-4e39-9d9a-aa55fae7f417_800x.jpg?v=1685352704",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Want to leave a lasting impression wherever you go? This shirt will be your best bet! With soft
fabric and smooth sheen, this will make sure you flaunt your best self. You can style it with basic
jeans for any casual event or a grey suit for your official events.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689770837
Jade Black Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Create a style merged with comfort and elegance as you don this solid black shirt from French
Crown. Tailored using slight sheen fabric with cotton blend material, it features a regular spread
collar and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and matching
trousers to complete the look.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8841-BLK_4_360x.jpg?v=1689769419, https://frenchcrown.in/cdn/shop/products/8841-BLK_4_800x.jpg?v=1689769419, https://frenchcrown.in/cdn/shop/products/8841-BLK_2_800x.jpg?v=1689769419, https://frenchcrown.in/cdn/shop/products/8841-BLK_1_800x.jpg?v=1689769419, https://frenchcrown.in/cdn/shop/products/8841-BLK_5_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/8841-BLK_6_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/8841-BLK_7_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/8841_1_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/8841_2_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/8841-BLK_8_800x.jpg?v=1685354123, https://frenchcrown.in/cdn/shop/products/ShirtCorel_d541320d-be24-4442-a668-48b18023e3a7_800x.jpg?v=1685354123",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Create a style merged with comfort and elegance as you don this solid  black shirt from French
Crown. Tailored using slight sheen fabric with cotton blend material, it features a regular spread
collar and full sleeves ensuring a better fit. Club it up with a pair of leather shoes and matching
trousers to complete the look.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689769419
Vivid Auburn Red Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story A unique staple every corporate range needs is this solid Red shirt by French Crown. Crafted
using regular-fit from a lightweight slight sheen-cotton material which offers unrestricted comfort,
this full-sleeved shirt will be your go-to whether heading to a party or formal evening dos. Merge
it with light-coloured slim-fit chinos and polished loafers to look dapper.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8869-BLK_4_360x.jpg?v=1689770558, https://frenchcrown.in/cdn/shop/products/8869-BLK_4_800x.jpg?v=1689770558, https://frenchcrown.in/cdn/shop/products/8869-BLK_2_800x.jpg?v=1689770558, https://frenchcrown.in/cdn/shop/products/8869-BLK_1_800x.jpg?v=1689770558, https://frenchcrown.in/cdn/shop/products/8869-BLK_5_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/8869-BLK_6_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/8869-BLK_7_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/8869_1_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/8869_2_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/8869-BLK_8_800x.jpg?v=1685352147, https://frenchcrown.in/cdn/shop/products/ShirtCorel_1fceb247-c847-4731-9279-2cd571219283_800x.jpg?v=1685352147",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"A unique staple every corporate range needs is this solid Red shirt by French Crown. Crafted using
regular-fit from a lightweight slight sheen-cotton material which offers unrestricted comfort, this
full-sleeved shirt will be your go-to whether heading to a party or formal evening dos. Merge it
with light-coloured slim-fit chinos and polished loafers to look dapper.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689770558
Melon Peach Subtle Sheen Super Soft Premium Cotton Shirt,"2,497"," Story Go for this dapper slight sheen shirt with a traditional spread collar, and full sleeves from
French Crown featuring a regular fit to get a stylish yet comfortable outfit. To look your best,
team this shirt with a pair of formal trousers and monk shoes.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/8695_4_360x.jpg?v=1689770267, https://frenchcrown.in/cdn/shop/products/8695_4_800x.jpg?v=1689770267, https://frenchcrown.in/cdn/shop/products/8695_2_800x.jpg?v=1689770267, https://frenchcrown.in/cdn/shop/products/8695_1_800x.jpg?v=1689770267, https://frenchcrown.in/cdn/shop/products/8695_5_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/8695_6_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/8695_7_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/8695_1_aee6cf8a-30da-4763-8ec1-23ec3eb402ac_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/8695_2_dae583af-3309-4468-9bc8-be0743f95687_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/8695_8_800x.jpg?v=1685352971, https://frenchcrown.in/cdn/shop/products/ShirtCorel_2058d951-3034-4594-8573-83bb6c10d8f7_800x.jpg?v=1685352971",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Go for this dapper slight sheen shirt with a traditional spread collar, and full sleeves from French
Crown featuring a regular fit to get a stylish yet comfortable outfit. To look your best, team this
shirt with a pair of formal trousers and monk shoes.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689770267
