title,price,photo_url,description
Knee and Elbow Guard Set ProX (4 Units),"1,199.00",https://ridersarena.com/cdn/shop/products/image_cc2955cf-2d58-4242-a863-50e8b9a9da4a.jpg?v=1678046496&width=1946,"Knee shin guards - New Knee & Elbow guards use large area lightweight stainless steel, providing a greater degree of protection and comfort for knees and shins during you riding motorbike/motor cross. Attachment Type : Straps, Velcro High strength protection - these knee armour moulded from steel knee padded plates to prevent the bump, crash, etc., providing a greater degree of comfort and protection for knees and shins Maximum ventilation - new knee and shin pads comes with multiple large vents in plastic shells and foam for maximum comfort and ventilation, eliminating moisture and heat to keep you cool and cosy without delay during the sports VERSATILE AND MULTI-PURPOSED – New Shin armor suitable for protecting elbows and knees, like riding Motorbike/Motorcross, Biking & Cycling, MTB, Skiing, Snowboarding, Wakeboarding, Football, Volleyball, Wrestling, Dodgeball, Paintball, Softball, Tactical, Hockey, Weightlifting, Workout, Cross-fit, Skating, Kickboxing, Martial Art, Jujitsu, Hunting and more SPECIALLY DESIGNED – Knee shin guards with adjustable elastic quick-release straps for optimum fit and easy removal, closely follows the movement of the knee to deliver the most natural and flexible experience"
Liqui Moly 1521 Racing 4T Engine Oil 10W-40 for MotorBike,"1,046.00",https://ridersarena.com/cdn/shop/products/61_z3zoj2CL.jpg?v=1674552680&width=1946,About this item Synthetic technology engine oil 6000 km oil change interval Home installation available on selected products and selected cities Made in Germany Viscosity 10W-40 Brand Liqui Moly Liquid Volume 1 Litres Package Information Bottle Vehicle Service Type Scooter
CRANK1 - BATTERY FOR DUCATI PANIGALE V4 STANDARD CC1198-2018 to 2021-CB7B-BS-CRANK1,"7,980.00",https://ridersarena.com/cdn/shop/products/cb7b-bs_13617749-b683-41e0-b39d-65ffb06336d0.webp?v=1675076802&width=1946,"Application Chart: (1) Ducati Panigale (S) 1199CC / 2011 – 2014 (2)Ducati  Panigale CC959 / 2016 – 2020 (3) Ducati Panigale V4 Standard CC1198 / 2018 – 2021 (4)Ducati Superbike Panigale,S CC1299 / 2015 – 2020 (5) Kawasaki KLX400R, KLX400SR / 2003 (6)Suzuki DR-Z400, E, S, SM/  2000 – 2019 (7) Triumph Daytona 675, R / 2006 – 2010 (8) Yamaha TTR250/  1999 – 2006"
BluArmor HS1 Helmet Bluetooth Headset,"2,850.00",https://ridersarena.com/cdn/shop/files/41WgTy7o1VL._SX679.jpg?v=1718094907&width=1946,"HD Music : Immerse yourself in crystal-clear, high-definition music as you navigate through the city traffic. Clear Communication: Enjoy HD voice quality on phone calls, ensuring seamless communication even in bustling traffic. Navigate with Ease: Effortlessly navigate through city traffic with access to navigation prompts, keeping you on track and stress-free Voice Assistant Integration: Stay connected hands-free with your phone's voice assistant, accessing navigation and more while focusing on the road. Mobile App Support: Enhance your experience further with BluArmor's dedicated mobile app, unlocking additional features and customization options. Extended Battery Life : 20+ Hours on a single charge with the 300 mAh battery.        Charges from 0 to 100 in 1 hour 40 minutes."
Royal Enfield Interceptor 650 Brake Pads (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/royal-enfield-interceptor-front-brake-pad-ceramic-134239_1024x1024_472d5672-d9b2-4d82-a47e-6d41a6fd093e.jpg?v=1666946551&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
Vista Silencer Coating,610.00,https://ridersarena.com/cdn/shop/products/SilencerCoatingBottle_600x_124c1163-4486-4204-bb0c-577f5b838762.png?v=1663587459&width=1946,"Protect your vehicleâ€™s silencer from the extreme damage of flying road gravel, corrosion, and wear and tear with Vista Silencer Coating. An effective silencer coating for cars, it provides long-lasting protection with larger coverage. Unique Selling Proposition ( USP) Protects from rust and corrosion High temperature resistance More coverage Long lasting Strong adhesion Flake free coating Quick drying"
Carbonado - Turtle,"1,230.00",https://ridersarena.com/cdn/shop/products/Front_720x_e1c10b14-b5d0-42e4-9962-b9d32e710269.png?v=1663744093&width=1946,"Carbonado Turtle, the all new hard shell based drop leg bag is an innovative take on the classic leg pouch with added rigidity. It is built out of EVA hard-shell to create an unmatched balance of durability and safety. If you are a traveller looking for a new way to carry your essentials, the Carbonado Turtle is your go to buddy."
FLASHX FOR YAMAHA MT 15,"1,349.00",https://ridersarena.com/cdn/shop/products/Boxandunit_720x_c143dd87-6087-4173-857f-b21b4532b6ef.webp?v=1664964474&width=1946,"FlashX is a cool hazard flash module for your motorcycle which is a plug and play device that allows you to choose different combination of blink patterns on your motorcycle. Stop worrying about cutting and splicing of wires as this one just plugs into the stock socket of your motorcycle. Too many switches on your handle bar and no more space to mount another ? problem solved !! We have integrated it with stock indicator switches of your motorcycle with just the combination of right, left, right and center clicks"
NGK Iridium Spark Plug For Dominar 250,"1,259.00",https://ridersarena.com/cdn/shop/files/NGK-Iridium-Spark-Plug-1_fdfe3165-848a-49e1-85c7-afe8751f10b7.png?v=1725271835&width=1946,"Designed specifically for performance enthusiasts. Fine wire center electrode for high durability and stable spark. Iridium alloy with an extremely high melting point for high-tech, high-performance engines. Trivalent metal plating for superior anti-corrosion and anti-seizing properties. Copper core aids in heat removal. Corrugated ribs to prevent flashover. Pure alumina silicate ceramic insulator for superior strength and heat transfer. Triple seals prevent leakage. Dominar 250 NGK Iridium Spark Plug Set includes : Part Number: CPR8EAIX-9 (Left Side) LKAR8AI-9 Center Spark Plug. Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
MSTASH Magnetic Tank Bag - SOLACE,"3,999.00",https://ridersarena.com/cdn/shop/files/MSTASH-TANK-ABG8.png?v=1686645040&width=1946,"There is a theory that says that if you bring the tools with you, you’re less likely to need them. The mStash tank bag has enough room to improve your odds. Minimalist, expandable, latest detchable-adjustable magnetic disc fitments. Modularity means more adjustability and ease of use,better magnetic grip and if your bike has a 3D logo, no more fiddling around to get good attachment. The provided magnetic disc helps wrap the bag and hug the tank strongly. Fits almost any motorcycle, including street bikes, dual sports, adventure and sport bikes with metallic or non-metallic tanks. Additional straps are provided in the package for attachment to non-metallic tanks. The interior is lined with a lot of padding to keep your electronic devices safe. Side external pockets are also padded and form very separate storage space. Audio grommet allows for headphones or charging cords. Design and Features- Modular detachable slap-on magnetic discs with multi-angle rotation support. Snug fits to the shape of your bike’s tank, position and length is adjustable. Anti-scratch and anti-slip base material Rainproof cover with transparent window and taped seams Harness provided for fiber tanks Cargo volume and compartments 24 litres cargo volume, expandable to 30 litres Transparent easy access clear window top pocket for map/smartphone 2 well-padded side pockets with inner arrangement mesh pocket. 1 quick-access lower side pocket (rain cover pocket) Hidden document pocket underside the base Zippered mesh pocket on the underside of flap Materials and construction Made out of super-durable and water-resistant, UV-treated 1680D polyester fabric Rainproof cover with elasticated hems and velcro strap 4 modular neodymium magnets for hassle free install and uninstall Retro reflective trims Genuine YKK zippers with puller tabs. Off-bike carry features- Easily converts to a backpack with tuck-away shoulder straps Rubber and webbing carry handle In the package- 1U tank bag 4U modular magnet buckles 2U side mounting harness 1U strap for mounting around the handlebar / tail of bike 1U rain cover 1U carry bag Usage instructions- Keep the base material of the bag and the motorcycle tank clean and free from any unwanted debris to avoid scratching the motorcycle tank. The base is anti-scratch but foreign debris may cause scratches and care needs to be taken by the user to avoid this from happening. Always lift the magnets carefully. Dragging them may damage finish over time. Retro reflective panels may get degraded over time and this is not considered a manufacturing defect."
Crash Guard for Himalayan Auto Engina,"4,999.00",https://ridersarena.com/cdn/shop/products/image_53926676-a76d-40b8-ad0e-6b1412caf5a1.jpg?v=1678730923&width=1946,"This crash guard is designed keeping in mind for off-road & on the road so that are no overhangs that may get caught in off-road obstacles. The crash guards are locked at 3 points for maximum rigidity and cover the engine casing. The set comes with sliders to save the bike from damage in case of a fall. Mounting hardware included. hand tested of precision welding for uniform finish and strength. Compatible with the Himalayan BS3, BS4 and BS6. Features: Heavy-duty mild steel construction Designed to provide maximum protection Treated for corrosion resistance Powder-coated black finish String frame connections all nuts and bolts of high tensile included as standard Technical Details: Package dimensions: 400mm x 400mm x 260mm Color: Black / Silver Weight: 3.80 Kg"
NGK Iridium Spark Plug for Yamaha R15 V1/ V2/ V3/ V4,788.00,https://ridersarena.com/cdn/shop/files/ngk_iridium_spark_plug_cr8eix_1.webp?v=1725008925&width=1946,"NGK Iridium spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world. NGK Iridium Spark Plug for Yamaha R15 V1/ V2/ V3/ V4 : Part Number: CR8EIX Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
NGK Iridium Spark Plug for XPulse 200,788.00,https://ridersarena.com/cdn/shop/files/ngk_iridium_spark_plug_for_xpulse_200.webp?v=1725010903&width=1946,"NGK Iridium spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world. NGK Iridium Spark Plug for Xpulse 200 2V Part Number:CPR8EAIX-9 Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
NGK Iridium Spark Plug for Xpulse 200 (FI)/200T (FI) (BS-6) (2V),788.00,https://ridersarena.com/cdn/shop/files/NGK-Iridium-Spark-Plug-1_95c5e60f-3052-46a2-bf3d-70ff697140e6.png?v=1725270837&width=1946,"NGK Iridium spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world. NGK Iridium Spark Plug for Xpulse 200 2V Part Number:CPR8EAIX-9 Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
"APOLLO 110/70R17 TRAMPLR XR (Front, Tubeless)","5,138.00",https://ridersarena.com/cdn/shop/files/0002971_tramplr-xr_550.png?v=1691494979&width=1946,Please Note : Shipping costs will be communicated as per actuals after order confirmation. Suitable For : Suzuki Intruder 150 Bike Tyres TVS Apache RR 310 Bike Tyres KTM 200 Duke Bike Tyres KTM 250 Duke Bike Tyres KTM RC 200 Bike Tyres KTM RC 390 Bike Tyres Mahindra Mojo XT 300 Bike Tyres
Raida Rover Riding Pants,"6,650.00",https://ridersarena.com/cdn/shop/products/1_72939efb-b4c9-4c64-8682-cc34b7be474a.png?v=1671461388&width=1946,"Protection i)  Knee: Safe-Tech | CE Level 2 | T+T- Approved ii) Hip: Safe-Tech | CE Level 2 | T+T- Approved iii) TailBone: Safe-Tech Soft padded Protector Material i) 600D PU Coated Polyester fabric ii) 3D Polyester Air Mesh iii) YKK® Zippers throughout Liners i) External Rain Liner ii) Thermal Base Layer ( For more detail Click Here ) Ergonomics & Comfort i) Pre-curved shaping for a natural riding position ii) Adjustable knee armor pockets with 2 positions iii) Accordion textile stretch inserts on back and knees iv) Regular Fit Pockets i) 2 Zippered waterproof pockets ii)2 Cargo Pockets with Velcro closure Other Features i) Grip panel at seat ii) Reflective Logo & Trims iii) YKK® Zippers iv) Zippered, expandable calf gussets to fit the widest range of boot styles/sizes v) Jacket-to-pant connection zipper The Raida® Rover Ridings Pants are well-ventilated mid-weight touring riding pants made for a wide range of climates. Equipped with large vents on the front of thighs & Calves allows maximum air to keep you cool throughout the ride. Raida ridings Pants comes with the highest level of protection with additional cargo pockets to make you ready for limitless adventure."
Backrest for Ola S1/S1 PRO,799.00,https://ridersarena.com/cdn/shop/products/image_831fead7-126c-4a3c-bfe9-042c012dba00.jpg?v=1678886407&width=1946,Made with Mild Steel Gives Your Ola Fresh Look Comfortable & Protective Rides for Pillion
HIMALAYAN CRASH GUARD - GUARDIAN - Moto Torque,"4,750.00",https://ridersarena.com/cdn/shop/files/3_713x_d037b6b5-4602-4c54-9d29-c2ce5eecc908.webp?v=1693054889&width=1946,"Compatible For Royal Enfield Himalayan BS3, BS4 & BS6 Material Made with rigid Mild Steel 22.2 mm thickness tubes, with highest in the class of 2mm wall thickness Cold Rolled (CR) Tubes are used for strength & high durability to withstand impact during abrasion. All nuts and bolts are of Stainless Steel 304 grade. MIG Welding technology is used for connecting the crucial parts for great strength. Grid blasting technology was used before the Powder coating process for a uniform finish. Automated CNC machines are used to bend the tubes for Precision & the formation of the crash guard. DESIGN & PRODUCT OUTLOOK High-quality Rigid material used to design the Crash guard to withstand any unfortunate crash. Designed to protect Engine case & Head, Exhaust front bend pipe during any unfortunate crash."
Carbonado - Modpac 10L,"2,300.00",https://ridersarena.com/cdn/shop/products/10L_2048x_8ddbfce3-b8e7-4b98-abf3-8782616bb897.png?v=1663742421&width=1946,"Finally there is a way to keep your luggage safe and sound while you ride. The universal-fit waterproof bags can be used on any bike with straps that attach easily from handlebars, seat post, saddle stay or even as a backpack! The Modpac 10L Drypack provides 10 litres of storage for those keep-dry essentials. Ideal for a full day on the bike when you may need to carry waterproofs, spares gloves or a tool kit."
ADV Gloves - DS Chameleon | Quick-Dry - Tiivra,"3,099.00",https://ridersarena.com/cdn/shop/files/adv-ds-chameleon-listing-1.webp?v=1740577386&width=1946,Superior Palm Protection Silicone grip and a TPU palm slider for a firm grip along with a smooth landing in case of a sliding event Snug Fit Velcro closure to ensure a snug and secure fit Ultimate Knuckle Protection TPR Knuckle protectors
NGK Iridium Spark Plug Set for Pulsar 220 / 220F,"1,577.00",https://ridersarena.com/cdn/shop/files/ngk-iridium-spark-plug-set-of-2.webp?v=1725009284&width=1946,"These NGK Iridium spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world. Pulsar 220 / 220F NGK Iridium IX Spark Plug Set includes: Left and right hand side – Part Number: CPR8EAIX – 9 (2 nos) Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
Liqui Moly Motorbike Speed Shooter (80 ml),613.00,https://ridersarena.com/cdn/shop/products/91918Kfpy0S._SL1500_134e49bc-2aad-4e4c-b2fd-8e3058b795ad.jpg?v=1674560673&width=1946,About this item Cleaning fluid for clearing the engine interior of troublesome deposit Dissolves sludge and lacquer formers Flushes out and cleans the oil circuit Gasket and rubber sealing safe Improves mileage Material Oil Brand Liqui Moly Liquid Volume 80 Millilitres Item Weight 100 Grams Recommended Uses For Product bike chain lube
BRAKE PAD FOR FRONT HARLEY-DAVIDSON IRON 883-2009 TO 2013-CRM9009-CRANK1,"1,083.00",https://ridersarena.com/cdn/shop/files/CRM9009-scaled-1080x1080.webp?v=1725712081&width=1946,"Ceramic brake pads are made from a combination of ceramic fibers, non-ferrous filler materials. This composition is known for its ability to withstand certain temperatures and provide consistent braking performance. REDUCED BRAKE DUST: Ceramic brake pads tend to produce less brake dust compared to organic brake pads. This can help keep your motorcycle’s wheels cleaner. QUIETER OPERATION: Ceramic brake pads often produce less noise during braking compared to some other types of brake pads. This can contribute to a quieter and more comfortable riding experience. SMOOTH BRAKING: Ceramic brake pads provide smooth and consistent braking performance. LONGER LIFESPAN: Ceramic brake pads are known for their durability and longer lifespan compared to organic brake pads. This can result lower maintenance costs over time. PERFORMANCE IN WET CONDITIONS: Ceramic brake pads generally perform well in wet conditions. They maintain good braking efficiency even when wet. DISC FRIENDLY: The brake pads offers longer disc life becouse of less harder meterial. Riders should consider their specific riding style, preferences, and budget when choosing the right brake pads for their motorcycles. CRANK1 superior presentation Ceramic brake pads match or surpass OEM items. Whether you pick sintered or clay brake pads, you will partake in the products of over many years of cautious consideration regarding accuracy aspects and material arrangement. CRANK1 Ceramic brake pads comprise of aramid fiber, metallic fiber, fired powder, abrasives and ointments. These materials are blended in with details of phenolic sap to frame the brake pads. Higher Heat opposition dependability, benefit of longer slowing down life High level materials which can lessen the commotion and vibration with the goal that you can feel simple and agreeable to stop ceramic compound appropriate for every weather pattern Features: HH Rated Brake Pads Great Initial Bite Super Stop Great Wet Handling Expanded Life Less Brake Dust"
KTM RC200 Brake Pads (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/ktm-rc200-brake-pads-ceramic-711203_1024x1024_27797695-1e4e-4a38-9d65-f51e12554e4e.webp?v=1666944566&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
Bajaj Dominar 400 Brake Pads (UG 19) (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/bajaj-dominar-400-ceramic-brake-pad-front-ug-19-100418_1024x1024_462c05ca-5b3b-434b-99c9-f0ae30797119.webp?v=1666947022&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
Chain and Sprocket kit for 350CC CLASSIC - KIT BSORCL09 350CC,"1,959.00",https://ridersarena.com/cdn/shop/products/BulletClassic350CC.jpg?v=1679219162&width=1946,"Pack Contents one Rear Sprocket,Front Sprocket,Chain Suitable only for Classic 350 BS3/BS4 Single Disc. Front Sprocket Reliable with high performance & longer life. Smooth operation & higher transmission accuracy. Anti-resistant coating with Superior quality. Anti-wear performance which lets vehicle move with full power. Produced with Hi-Tech accurate machining which reduces noise and provides smoother riding. The fitment of the product is as per OE specification. Heat treated and hand finished to perfection. Every sprocket goes through 18 production stages and 15 individual quality control checks before it is ready to leave the manufacturing facility. Rear Sprocket Sprockets are manufactured from carbon steel material with duly induction hardened teeth. Sprockets are only made using the best available materials. Zinc coating to provide better rust prevention. Induction hardening to improve wear resistance with outstanding performance. Shot blasted sprockets with improved surface fatigue strength. Sprockets are made of best surface protection treatment which enables to withstand dust and muddy ride with ease. Sprockets are of made with best position accuracy to ensure better fitment capabilities. Good surface finish that makes ride smoother."
CRANK1 - BATTERY FOR HARLEY DAVIDSON FAT BOB-CB20L-BS,"8,880.00",https://ridersarena.com/cdn/shop/products/4-1-min-1-600x600_a711f44a-3576-4d4e-bce7-bd03611f0ee9.webp?v=1672667401&width=1946,Model: CB20L-BS Application Chart: (1) HARLEY DAVIDSON FATBOY (2) TRIUMPH ROCKET III 2300CC (3) TRIUMPH THUNDERBIRD STORM (4) HONDA GOLD WING (5) TRIUMPH TIGER EXPLORER 1200 (6) INDIAN CHIEFTAIN DARK HORSE (7) HARLEY DAVIDSON STREET BOB 1745CC (8) HARLEY DAVIDSON FAT BOB (9) HARLY DAVIDSON BREAKOUT 1690
AXOR SLIPSTREAM BLACK NEON GREEN,"7,524.00",https://ridersarena.com/cdn/shop/products/slipstream1-500x500_7cd82c62-948c-4efc-96f9-929d2c610d5c.jpg?v=1674819939&width=1946,Features: CE certified standards to ICE/1144 AA EN17092-3:2020 Full leather Shin Protector Heel Protector Steel slider for toe protection Ankle Protector Lever Protector Air Vent Anti-slip sole
BRAKE PAD FOR REAR BENELLI BN TNT 300-CRM371-CRANK1,"1,083.00",https://ridersarena.com/cdn/shop/files/CRM371-scaled-1080x1620_1.webp?v=1725968826&width=1946,"APPLICATIONS POSITION BENELLI BN TNT 300 Rear BENELLI BN TNT 600I Rear BENELLI BN TNT 899 Rear BENELLI LEONCINO 500 Rear BENELLI BN TRK 502 Rear BENELLI BN TRX 502 Rear HONDA CBR 150 Rear HONDA CB 350 HIGHNESS Rear YAMAHA R15 V2 Rear BENELLI LEONCINO 500 (2017-2020 Rear Ceramic brake pads are made from a combination of ceramic fibers, non-ferrous filler materials. This composition is known for its ability to withstand certain temperatures and provide consistent braking performance. REDUCED BRAKE DUST: Ceramic brake pads tend to produce less brake dust compared to organic brake pads. This can help keep your motorcycle’s wheels cleaner. QUIETER OPERATION: Ceramic brake pads often produce less noise during braking compared to some other types of brake pads. This can contribute to a quieter and more comfortable riding experience. SMOOTH BRAKING: Ceramic brake pads provide smooth and consistent braking performance. LONGER LIFESPAN: Ceramic brake pads are known for their durability and longer lifespan compared to organic brake pads. This can result lower maintenance costs over time. PERFORMANCE IN WET CONDITIONS: Ceramic brake pads generally perform well in wet conditions. They maintain good braking efficiency even when wet. DISC FRIENDLY: The brake pads offers longer disc life becouse of less harder meterial. Riders should consider their specific riding style, preferences, and budget when choosing the right brake pads for their motorcycles. CRANK1 superior presentation Ceramic brake pads match or surpass OEM items. Whether you pick sintered or clay brake pads, you will partake in the products of over many years of cautious consideration regarding accuracy aspects and material arrangement. CRANK1 Ceramic brake pads comprise of aramid fiber, metallic fiber, fired powder, abrasives and ointments. These materials are blended in with details of phenolic sap to frame the brake pads. Higher Heat opposition dependability, benefit of longer slowing down life High level materials which can lessen the commotion and vibration with the goal that you can feel simple and agreeable to stop ceramic compound appropriate for every weather pattern Features: HH Rated Brake Pads Great Initial Bite Super Stop Great Wet Handling Expanded Life Less Brake Dust"
Carbonado - Drift Tank Bag (Fibre Tanks),"2,550.00",https://ridersarena.com/cdn/shop/products/drift2_720x_91b10ecd-1470-4ff2-8903-94461eb39c44.png?v=1663742728&width=1946,"The drift tank bags by Carbonado are the closest ally of any keen rider. They are spacious, sophisticated, extremely easy to access and compatible with almost every motorcycle model on the market. Available in different models and with different types of attachments, they adapt perfectly to the rider's individual needs, with straps and magnetic closures. Drift tank bags are designed to make your riding experience as relaxing and comfortable as possible."
NightEye H4 Led White Headlight Bulbs For Bike (Set of 2),"1,900.00",https://ridersarena.com/cdn/shop/products/71v_UrYxt2L._SX522.jpg?v=1667296380&width=1946,"60% BRIGHTER THAN HID - 6500K Cool white light at 9000LM/Set (4500LM/each bulb) per LED bulb without dark spots and brighter 60% than before used halogen/HID.72W/Set (36W/each bulb) energy-saving 40% more than halogen and HID bulbs, 360 Degrees Viewing Angle LONG LIFESPAN and HIGH EFFICIENT COOLING - More than 30,000 hours Life time,12,000 RPM most efficient double roller cooling fan to Kill Heat, unique integrated aluminum design for Heat Conduction, inner intelligent chip to control optimum Temperature and Brightness build in cooling copper tube for Maximize Heat Dissipation EFFICIENT HEAT DISSIPATION SYSTE - Aluminum alloy heat sink design with built-in small fan, hole type design accelerated heat dissipation. All in One Plug & play design, plug directly into your original sockets. So easy to install. It fits most of cars EASY INSTALLATION: Owing to their plug n' play design, All Extreme H4 COB LED Lights can be installed hardly within 15 to 20 minutes as these lights only require replacement with the existing lights. No relay, No Capacitors. No Extra Wiring. Plug and Play COMPATIBILITY CHECK - Please check the H4 CONNECTOR STYLE (See Image) in your vehicle before purchasing to ensure easy and exact fitment in your vehicle"
XPULSE - Crash Guard - Moto Torque,"3,799.00",https://ridersarena.com/cdn/shop/files/2_713x_79fd7cd9-80e3-45b0-ba4b-396e9a9dd212.webp?v=1693054510&width=1946,"Made with rigid Mild Steel 22.2 mm thickness tubes, with highest in the class of 2mm wall thickness Cold Rolled (CR) Tubes are used for strength & high durability to withstand impact during abrasion. All nuts and bolts are of Stainless Steel 304 grade. MIG Welding technology is used for connecting the crucial parts for great strength. Grid blasting technology was used before the Powder coating process for a uniform finish. Automated CNC machines are used to bend the tubes for Precision & the formation of the crash guard. DESIGN & PRODUCT OUTLOOK High-quality Rigid material used to design the Crash guard to withstand any unfortunate crash. Designed to protect Engine case & Head, Exhaust front bend pipe during any unfortunate crash."
Bajaj NS200 Brake Pads (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/bajaj-ns200-brake-pads-ceramic-620917_1024x1024_2b7d1356-bfcf-49ee-bc6f-15e85b11f7c2.jpg?v=1666947635&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
ORAZO - PICUS MOTORCYCLE BOOTS (WATER RESISTANT),"4,799.00",https://ridersarena.com/cdn/shop/products/Black_PICUS_WR_02A.jpg?v=1677834651&width=1946,"8 inches tall Velcro Fastened Light reflector at heel side Ankle protection Shock absorption near the seat region (ie. heel side) Steel toe protection Highest grade abrasion resistant leather Smooth leather finish including tongue area Well designed flex points makes walking comfortable High degree anti slip sole Ultra – comfy bounce back foam in-socks (anti-fungal) USAGE: This all-weather, all-terrain motorcycle riding boot is the perfect companion for all bikers – Commuter and Tourers. Water Resistant Models: Boots can withstand light to moderate rains and splashes"
MADDOG Switch Pro,"1,499.00",https://ridersarena.com/cdn/shop/files/E15449A8-B841-494C-8EFE-264B9648E542.jpg?v=1693945809&width=1946,Maddog Switch Pro is a plug-play accessories for all the auxiliary and ancillary electrical equipments for motorbike . With  a dual mounting option and backlight.
DUKE 390 Clamps 2017+ For Scout and Scoutx,499.00,https://ridersarena.com/cdn/shop/products/8df707a948fac1b4a0f97aa554886ec8156706060913.jpg?v=1664961250&width=1946,This Maddog Light Mounts allows fitment of any LED Lights to KTM Duke 390. These light mounts comes with a unique two point mounting system and avoids metal to metal contact and  helps the clamps to securely grip on KTM DUKE 390 and Laser cut precision for super versatile and robust light mounting solution for offroading.
ADV CRASH GUARD FOR FZ-X WITH METAL SLIDER - HT EXHAUST,"4,750.00",https://ridersarena.com/cdn/shop/files/ADV-CRASH-GUARD-NEW-2-1-scaled.jpg?v=1718096088&width=1946,This crash guard suits Yamaha FZ-X  model launched in INDIA. This crash guard comes with metal slider to protect rider and bike from fall. our product are durable and heavy to withstand high load and comes with Multi point fittings. Easy and bolt on fitment only. PLEASE NOTE : THE PRODUCT INCLUDES 4 METAL SLIDERS.
